index,selected_model,selected_model_chaos,predicted,actual
3553,xgboost,0.0,2,2
3554,xgboost,0.0,3,3
3555,xgboost,0.0,1,1
3556,xgboost,0.0,0,2
3557,xgboost,0.0,0,0
3558,xgboost,0.0,3,3
3559,xgboost,0.0,0,3
3560,xgboost,0.0,4,4
3561,xgboost,0.0,3,3
3562,xgboost,0.0,2,5
3563,xgboost,0.0,2,0
3564,xgboost,0.0,5,5
3565,xgboost,0.0,3,3
3566,xgboost,0.0,3,3
3567,xgboost,0.0,5,5
3568,xgboost,0.0,4,4
3569,xgboost,0.0,4,3
3570,xgboost,0.0,5,5
3571,xgboost,0.0,5,5
3572,xgboost,0.0,0,0
3573,xgboost,0.0,4,4
3574,xgboost,0.0,1,1
3575,xgboost,0.0,5,5
3576,xgboost,0.0,0,0
3577,xgboost,0.0,1,1
3578,xgboost,0.0,0,0
3579,xgboost,0.0,0,0
3580,xgboost,0.0,2,2
3581,xgboost,0.0,4,4
3582,xgboost,0.0,3,3
3583,xgboost,0.0,2,4
3584,xgboost,0.0,1,1
3585,xgboost,0.0,2,2
3586,xgboost,0.0,4,4
3587,xgboost,0.0,5,3
3588,xgboost,0.0,4,4
3589,xgboost,0.0,4,4
3590,xgboost,0.0,4,4
3591,xgboost,0.0,5,5
3592,xgboost,0.0,5,5
3593,xgboost,0.0,4,4
3594,xgboost,0.0,3,3
3595,xgboost,0.0,3,3
3596,xgboost,0.0,3,3
3597,xgboost,0.0,3,3
3598,xgboost,0.0,2,2
3599,xgboost,0.0,2,2
3600,xgboost,0.0,0,0
3601,xgboost,0.0,4,4
3602,xgboost,0.0,4,4
3603,xgboost,0.0,0,0
3604,xgboost,0.0,3,3
3605,xgboost,0.0,1,1
3606,xgboost,0.0,1,1
3607,xgboost,0.0,0,0
3608,xgboost,0.0,5,1
3609,xgboost,0.0,5,5
3610,xgboost,0.0,4,4
3611,xgboost,0.0,3,1
3612,xgboost,0.0,2,2
3613,xgboost,0.0,2,2
3614,xgboost,0.0,2,5
3615,xgboost,0.0,4,4
3616,xgboost,0.0,5,5
3617,xgboost,0.0,4,4
3618,xgboost,0.0,4,4
3619,xgboost,0.0,1,1
3620,xgboost,0.0,0,2
3621,xgboost,0.0,0,0
3622,xgboost,0.0,4,1
3623,xgboost,0.0,4,3
3624,xgboost,0.0,1,5
3625,xgboost,0.0,4,3
3626,xgboost,0.0,2,4
3627,xgboost,0.0,1,1
3628,xgboost,0.0,1,3
3629,xgboost,0.0,3,3
3630,xgboost,0.0,2,2
3631,xgboost,0.0,3,3
3632,xgboost,0.0,1,2
3633,xgboost,0.0,2,2
3634,xgboost,0.0,4,4
3635,xgboost,0.0,2,2
3636,xgboost,0.0,4,4
3637,xgboost,0.0,2,2
3638,xgboost,0.0,2,2
3639,xgboost,0.0,4,4
3640,xgboost,0.0,3,3
3641,xgboost,0.0,0,5
3642,xgboost,0.0,1,1
3643,xgboost,0.0,2,1
3644,xgboost,0.0,4,4
3645,xgboost,0.0,5,3
3646,xgboost,0.0,0,5
3647,xgboost,0.0,0,0
3648,xgboost,0.0,1,4
3649,xgboost,0.0,0,0
3650,xgboost,0.0,1,1
3651,xgboost,0.0,1,1
3652,xgboost,0.0,5,5
3653,xgboost,0.0,3,5
3654,xgboost,0.0,0,0
3655,xgboost,0.0,1,1
3656,xgboost,0.0,5,5
3657,xgboost,0.0,5,5
3658,xgboost,0.0,3,1
3659,xgboost,0.0,1,1
3660,xgboost,0.0,5,3
3661,xgboost,0.0,0,2
3662,xgboost,0.0,2,5
3663,xgboost,0.0,0,0
3664,xgboost,0.0,4,4
3665,xgboost,0.0,4,4
3666,xgboost,0.0,1,1
3667,xgboost,0.0,2,2
3668,xgboost,0.0,5,0
3669,xgboost,0.0,3,3
3670,xgboost,0.0,5,5
3671,xgboost,0.0,3,3
3672,xgboost,0.0,4,0
3673,xgboost,0.0,3,3
3674,xgboost,0.0,1,1
3675,xgboost,0.0,4,4
3676,xgboost,0.0,1,1
3677,xgboost,0.0,5,5
3678,xgboost,0.0,1,1
3679,xgboost,0.0,2,0
3680,xgboost,0.0,0,0
3681,xgboost,0.0,5,5
3682,xgboost,0.0,5,5
3683,xgboost,0.0,4,4
3684,xgboost,0.0,1,3
3685,xgboost,0.0,0,4
3686,xgboost,0.0,1,1
3687,xgboost,0.0,3,3
3688,xgboost,0.0,5,5
3689,xgboost,0.0,0,0
3690,xgboost,0.0,1,1
3691,xgboost,0.0,4,4
3692,xgboost,0.0,2,2
3693,xgboost,0.0,2,2
3694,xgboost,0.0,2,5
3695,xgboost,0.0,0,3
3696,xgboost,0.0,2,2
3697,xgboost,0.0,3,3
3698,xgboost,0.0,0,0
3699,xgboost,0.0,5,5
3700,xgboost,0.0,5,5
3701,xgboost,0.0,2,1
3702,xgboost,0.0,1,1
3703,xgboost,0.0,4,3
3704,xgboost,0.0,3,2
3705,xgboost,0.0,2,2
3706,xgboost,0.0,4,4
3707,xgboost,0.0,3,3
3708,xgboost,0.0,4,2
3709,xgboost,0.0,1,1
3710,xgboost,0.0,4,1
3711,xgboost,0.0,1,1
3712,xgboost,0.0,5,3
3713,xgboost,0.0,1,5
3714,xgboost,0.0,4,4
3715,xgboost,0.0,4,4
3716,xgboost,0.0,1,1
3717,xgboost,0.0,0,0
3718,xgboost,0.0,3,3
3719,xgboost,0.0,2,2
3720,xgboost,0.0,2,2
3721,xgboost,0.0,5,5
3722,xgboost,0.0,1,1
3723,xgboost,0.0,0,0
3724,xgboost,0.0,3,1
3725,xgboost,0.0,0,0
3726,xgboost,0.0,4,4
3727,xgboost,0.0,0,0
3728,xgboost,0.0,4,4
3729,xgboost,0.0,4,4
3730,xgboost,0.0,3,3
3731,xgboost,0.0,0,0
3732,xgboost,0.0,5,5
3733,xgboost,0.0,5,5
3734,xgboost,0.0,0,0
3735,xgboost,0.0,3,3
3736,xgboost,0.0,5,5
3737,xgboost,0.0,1,1
3738,xgboost,0.0,5,5
3739,xgboost,0.0,5,3
3740,xgboost,0.0,4,4
3741,xgboost,0.0,5,4
3742,xgboost,0.0,4,4
3743,xgboost,0.0,3,3
3744,xgboost,0.0,4,4
3745,xgboost,0.0,4,4
3746,xgboost,0.0,3,3
3747,xgboost,0.0,2,1
3748,xgboost,0.0,5,5
3749,xgboost,0.0,3,3
3750,xgboost,0.0,3,3
3751,xgboost,0.0,0,0
3752,xgboost,0.0,4,4
3753,xgboost,0.0,2,2
3754,xgboost,0.0,1,1
3755,xgboost,0.0,2,2
3756,xgboost,0.0,0,0
3757,xgboost,0.0,0,1
3758,xgboost,0.0,5,4
3759,xgboost,0.0,2,2
3760,xgboost,0.0,4,4
3761,xgboost,0.0,0,4
3762,xgboost,0.0,3,5
3763,xgboost,0.0,1,1
3764,xgboost,0.0,1,1
3765,xgboost,0.0,0,0
3766,xgboost,0.0,3,3
3767,xgboost,0.0,5,4
3768,xgboost,0.0,5,4
3769,xgboost,0.0,2,2
3770,xgboost,0.0,0,0
3771,xgboost,0.0,1,1
3772,xgboost,0.0,5,5
3773,xgboost,0.0,1,1
3774,xgboost,0.0,5,5
3775,xgboost,0.0,5,5
3776,xgboost,0.0,1,1
3777,xgboost,0.0,2,2
3778,xgboost,0.0,4,4
3779,xgboost,0.0,5,5
3780,xgboost,0.0,2,2
3781,xgboost,0.0,1,0
3782,xgboost,0.0,0,0
3783,xgboost,0.0,5,5
3784,xgboost,0.0,4,4
3785,xgboost,0.0,5,5
3786,xgboost,0.0,0,0
3787,xgboost,0.0,0,0
3788,xgboost,0.0,1,1
3789,xgboost,0.0,4,4
3790,xgboost,0.0,1,1
3791,xgboost,0.0,3,2
3792,xgboost,0.0,2,2
3793,xgboost,0.0,2,2
3794,xgboost,0.0,3,3
3795,xgboost,0.0,2,2
3796,xgboost,0.0,1,5
3797,xgboost,0.0,1,1
3798,xgboost,0.0,2,2
3799,xgboost,0.0,4,4
3800,xgboost,0.0,2,2
3801,xgboost,0.0,5,5
3802,xgboost,0.0,5,5
3803,xgboost,0.0,5,5
3804,xgboost,0.0,5,5
3805,xgboost,0.0,5,5
3806,xgboost,0.0,4,4
3807,xgboost,0.0,0,3
3808,xgboost,0.0,0,0
3809,xgboost,0.0,3,3
3810,xgboost,0.0,0,0
3811,xgboost,0.0,1,1
3812,xgboost,0.0,5,5
3813,xgboost,0.0,1,1
3814,xgboost,0.0,1,1
3815,xgboost,0.0,0,0
3816,xgboost,0.0,4,4
3817,xgboost,0.0,0,5
3818,xgboost,0.0,0,2
3819,xgboost,0.0,1,1
3820,xgboost,0.0,2,3
3821,xgboost,0.0,5,5
3822,xgboost,0.0,1,4
3823,xgboost,0.0,1,5
3824,xgboost,0.0,0,2
3825,xgboost,0.0,2,2
3826,xgboost,0.0,1,1
3827,xgboost,0.0,1,3
3828,xgboost,0.0,1,1
3829,xgboost,0.0,0,4
3830,xgboost,0.0,0,0
3831,xgboost,0.0,2,2
3832,xgboost,0.0,0,3
3833,xgboost,0.0,2,2
3834,xgboost,0.0,4,4
3835,xgboost,0.0,4,4
3836,xgboost,0.0,2,2
3837,xgboost,0.0,4,1
3838,xgboost,0.0,2,2
3839,xgboost,0.0,1,1
3840,xgboost,0.0,1,2
3841,xgboost,0.0,4,1
3842,xgboost,0.0,0,0
3843,xgboost,0.0,4,5
3844,xgboost,0.0,3,5
3845,xgboost,0.0,1,1
3846,xgboost,0.0,1,1
3847,xgboost,0.0,0,0
3848,xgboost,0.0,5,5
3849,xgboost,0.0,0,0
3850,xgboost,0.0,4,4
3851,xgboost,0.0,2,2
3852,xgboost,0.0,5,5
3853,xgboost,0.0,1,1
3854,xgboost,0.0,3,3
3855,xgboost,0.0,4,4
3856,xgboost,0.0,2,2
3857,xgboost,0.0,3,3
3858,xgboost,0.0,0,0
3859,xgboost,0.0,4,2
3860,xgboost,0.0,0,0
3861,xgboost,0.0,2,0
3862,xgboost,0.0,1,1
3863,xgboost,0.0,0,0
3864,xgboost,0.0,3,3
3865,xgboost,0.0,4,4
3866,xgboost,0.0,1,1
3867,xgboost,0.0,3,4
3868,xgboost,0.0,0,0
3869,xgboost,0.0,0,5
3870,xgboost,0.0,2,2
3871,xgboost,0.0,1,1
3872,xgboost,0.0,0,0
3873,xgboost,0.0,1,1
3874,xgboost,0.0,5,5
3875,xgboost,0.0,3,3
3876,xgboost,0.0,3,3
3877,xgboost,0.0,2,2
3878,xgboost,0.0,5,3
3879,xgboost,0.0,5,5
3880,xgboost,0.0,2,4
3881,xgboost,0.0,5,5
3882,xgboost,0.0,0,5
3883,xgboost,0.0,0,0
3884,xgboost,0.0,3,3
3885,xgboost,0.0,1,1
3886,xgboost,0.0,2,2
3887,xgboost,0.0,4,4
3888,xgboost,0.0,1,1
3889,xgboost,0.0,0,0
3890,xgboost,0.0,0,0
3891,xgboost,0.0,4,4
3892,xgboost,0.0,0,1
3893,xgboost,0.0,4,4
3894,xgboost,0.0,4,4
3895,xgboost,0.0,0,3
3896,xgboost,0.0,1,1
3897,xgboost,0.0,3,3
3898,xgboost,0.0,0,3
3899,xgboost,0.0,2,2
3900,xgboost,0.0,1,3
3901,xgboost,0.0,5,5
3902,xgboost,0.0,1,0
3903,xgboost,0.0,0,0
3904,xgboost,0.0,5,5
3905,xgboost,0.0,4,4
3906,xgboost,0.0,2,1
3907,xgboost,0.0,1,1
3908,xgboost,0.0,1,1
3909,xgboost,0.0,3,3
3910,xgboost,0.0,1,1
3911,xgboost,0.0,1,1
3912,xgboost,0.0,1,1
3913,xgboost,0.0,0,0
3914,xgboost,0.0,5,5
3915,xgboost,0.0,1,2
3916,xgboost,0.0,4,4
3917,xgboost,0.0,2,5
3918,xgboost,0.0,1,1
3919,xgboost,0.0,4,4
3920,xgboost,0.0,0,4
3921,xgboost,0.0,4,5
3922,xgboost,0.0,5,5
3923,xgboost,0.0,5,5
3924,xgboost,0.0,0,2
3925,xgboost,0.0,5,5
3926,xgboost,0.0,2,2
3927,xgboost,0.0,3,3
3928,xgboost,0.0,0,0
3929,xgboost,0.0,2,2
3930,xgboost,0.0,5,0
3931,xgboost,0.0,1,1
3932,xgboost,0.0,5,3
3933,xgboost,0.0,0,4
3934,xgboost,0.0,5,5
3935,xgboost,0.0,1,1
3936,xgboost,0.0,0,4
3937,xgboost,0.0,5,0
3938,xgboost,0.0,4,4
3939,xgboost,0.0,5,5
3940,xgboost,0.0,5,5
3941,xgboost,0.0,3,2
3942,xgboost,0.0,2,2
3943,xgboost,0.0,0,0
3944,xgboost,0.0,1,5
3945,xgboost,0.0,1,3
3946,xgboost,0.0,1,1
3947,xgboost,0.0,2,0
3948,xgboost,0.0,0,0
3949,xgboost,0.0,4,4
3950,xgboost,0.0,1,0
3951,xgboost,0.0,0,1
3952,xgboost,0.0,3,3
3953,xgboost,0.0,0,4
3954,xgboost,0.0,1,1
3955,xgboost,0.0,5,2
3956,xgboost,0.0,0,0
3957,xgboost,0.0,5,5
3958,xgboost,0.0,2,2
3959,xgboost,0.0,5,5
3960,xgboost,0.0,1,1
3961,xgboost,0.0,5,3
3962,xgboost,0.0,5,5
3963,xgboost,0.0,4,1
3964,xgboost,0.0,4,4
3965,xgboost,0.0,0,0
3966,xgboost,0.0,3,3
3967,xgboost,0.0,5,3
3968,xgboost,0.0,1,4
3969,xgboost,0.0,1,3
3970,xgboost,0.0,1,1
3971,xgboost,0.0,5,3
3972,xgboost,0.0,1,3
3973,xgboost,0.0,3,3
3974,xgboost,0.0,1,1
3975,xgboost,0.0,2,2
3976,xgboost,0.0,0,0
3977,xgboost,0.0,5,5
3978,xgboost,0.0,2,2
3979,xgboost,0.0,3,3
3980,xgboost,0.0,4,4
3981,xgboost,0.0,5,4
3982,xgboost,0.0,1,1
3983,xgboost,0.0,0,0
3984,xgboost,0.0,2,3
3985,xgboost,0.0,1,1
3986,xgboost,0.0,5,5
3987,xgboost,0.0,0,0
3988,xgboost,0.0,2,0
3989,xgboost,0.0,1,1
3990,xgboost,0.0,2,2
3991,xgboost,0.0,4,4
3992,xgboost,0.0,0,2
3993,xgboost,0.0,0,0
3994,xgboost,0.0,4,4
3995,xgboost,0.0,2,0
3996,xgboost,0.0,2,0
3997,xgboost,0.0,0,0
3998,xgboost,0.0,5,5
3999,xgboost,0.0,4,4
4000,xgboost,0.0,5,5
4001,xgboost,0.0,4,4
4002,xgboost,0.0,5,5
4003,xgboost,0.0,5,5
4004,xgboost,0.0,5,5
4005,xgboost,0.0,1,1
4006,xgboost,0.0,5,5
4007,xgboost,0.0,4,2
4008,xgboost,0.0,2,2
4009,xgboost,0.0,0,0
4010,xgboost,0.0,3,3
4011,xgboost,0.0,5,5
4012,xgboost,0.0,3,3
4013,xgboost,0.0,0,3
4014,xgboost,0.0,4,0
4015,xgboost,0.0,3,3
4016,xgboost,0.0,2,3
4017,xgboost,0.0,2,2
4018,xgboost,0.0,3,3
4019,xgboost,0.0,4,4
4020,xgboost,0.0,0,5
4021,xgboost,0.0,5,5
4022,xgboost,0.0,0,3
4023,xgboost,0.0,0,0
4024,xgboost,0.0,2,4
4025,xgboost,0.0,0,0
4026,xgboost,0.0,0,0
4027,xgboost,0.0,3,3
4028,xgboost,0.0,1,1
4029,xgboost,0.0,3,3
4030,xgboost,0.0,2,2
4031,xgboost,0.0,1,1
4032,xgboost,0.0,4,4
4033,xgboost,0.0,0,1
4034,xgboost,0.0,3,3
4035,xgboost,0.0,2,3
4036,xgboost,0.0,0,0
4037,xgboost,0.0,3,3
4038,xgboost,0.0,5,2
4039,xgboost,0.0,3,3
4040,xgboost,0.0,5,5
4041,xgboost,0.0,5,5
4042,xgboost,0.0,0,0
4043,xgboost,0.0,0,1
4044,xgboost,0.0,1,1
4045,xgboost,0.0,2,5
4046,xgboost,0.0,2,2
4047,xgboost,0.0,4,4
4048,xgboost,0.0,2,2
4049,xgboost,0.0,3,5
4050,xgboost,0.0,0,2
4051,xgboost,0.0,4,4
4052,xgboost,0.0,1,1
4053,xgboost,0.0,2,5
4054,xgboost,0.0,4,3
4055,xgboost,0.0,4,4
4056,xgboost,0.0,0,4
4057,xgboost,0.0,1,4
4058,xgboost,0.0,1,1
4059,xgboost,0.0,2,2
4060,xgboost,0.0,0,0
4061,xgboost,0.0,3,3
4062,xgboost,0.0,5,5
4063,xgboost,0.0,2,2
4064,xgboost,0.0,4,4
4065,xgboost,0.0,1,1
4066,xgboost,0.0,4,4
4067,xgboost,0.0,2,2
4068,xgboost,0.0,0,5
4069,xgboost,0.0,1,3
4070,xgboost,0.0,1,4
4071,xgboost,0.0,1,1
4072,xgboost,0.0,5,1
4073,xgboost,0.0,1,0
4074,xgboost,0.0,4,1
4075,xgboost,0.0,0,0
4076,xgboost,0.0,3,3
4077,xgboost,0.0,5,5
4078,xgboost,0.0,0,0
4079,xgboost,0.0,4,4
4080,xgboost,0.0,2,2
4081,xgboost,0.0,3,4
4082,xgboost,0.0,1,5
4083,xgboost,0.0,1,1
4084,xgboost,0.0,2,2
4085,xgboost,0.0,4,4
4086,xgboost,0.0,2,2
4087,xgboost,0.0,0,0
4088,xgboost,0.0,5,5
4089,xgboost,0.0,3,4
4090,xgboost,0.0,1,1
4091,xgboost,0.0,2,2
4092,xgboost,0.0,1,1
4093,xgboost,0.0,2,2
4094,xgboost,0.0,4,4
4095,xgboost,0.0,5,5
4096,xgboost,0.0,3,3
4097,xgboost,0.0,0,4
4098,xgboost,0.0,1,1
4099,xgboost,0.0,3,3
4100,xgboost,0.0,5,5
4101,xgboost,0.0,1,1
4102,xgboost,0.0,5,5
4103,xgboost,0.0,2,2
4104,xgboost,0.0,0,4
4105,xgboost,0.0,5,5
4106,xgboost,0.0,3,1
4107,xgboost,0.0,5,4
4108,xgboost,0.0,1,1
4109,xgboost,0.0,1,1
4110,xgboost,0.0,0,3
4111,xgboost,0.0,0,0
4112,xgboost,0.0,5,5
4113,xgboost,0.0,5,5
4114,xgboost,0.0,3,3
4115,xgboost,0.0,2,2
4116,xgboost,0.0,5,5
4117,xgboost,0.0,4,3
4118,xgboost,0.0,5,5
4119,xgboost,0.0,5,5
4120,xgboost,0.0,0,1
4121,xgboost,0.0,5,3
4122,xgboost,0.0,2,2
4123,xgboost,0.0,5,5
4124,xgboost,0.0,4,2
4125,xgboost,0.0,0,0
4126,xgboost,0.0,5,3
4127,xgboost,0.0,3,3
4128,xgboost,0.0,3,3
4129,xgboost,0.0,5,1
4130,xgboost,0.0,3,3
4131,xgboost,0.0,5,1
4132,xgboost,0.0,3,0
4133,xgboost,0.0,4,4
4134,xgboost,0.0,5,1
4135,xgboost,0.0,5,5
4136,xgboost,0.0,0,3
4137,xgboost,0.0,4,4
4138,xgboost,0.0,1,1
4139,xgboost,0.0,2,2
4140,xgboost,0.0,2,2
4141,xgboost,0.0,4,5
4142,xgboost,0.0,4,4
4143,xgboost,0.0,0,0
4144,xgboost,0.0,1,1
4145,xgboost,0.0,2,2
4146,xgboost,0.0,2,2
4147,xgboost,0.0,1,1
4148,xgboost,0.0,2,2
4149,xgboost,0.0,0,0
4150,xgboost,0.0,0,2
4151,xgboost,0.0,0,1
4152,xgboost,0.0,3,3
4153,xgboost,0.0,2,2
4154,xgboost,0.0,1,1
4155,xgboost,0.0,3,3
4156,xgboost,0.0,2,2
4157,xgboost,0.0,2,2
4158,xgboost,0.0,1,1
4159,xgboost,0.0,5,5
4160,xgboost,0.0,3,5
4161,xgboost,0.0,3,4
4162,xgboost,0.0,1,5
4163,xgboost,0.0,0,0
4164,xgboost,0.0,2,4
4165,xgboost,0.0,5,5
4166,xgboost,0.0,3,3
4167,xgboost,0.0,1,1
4168,xgboost,0.0,5,5
4169,xgboost,0.0,1,3
4170,xgboost,0.0,4,4
4171,xgboost,0.0,1,1
4172,xgboost,0.0,5,5
4173,xgboost,0.0,4,4
4174,xgboost,0.0,5,5
4175,xgboost,0.0,4,4
4176,xgboost,0.0,5,5
4177,xgboost,0.0,3,3
4178,xgboost,0.0,0,0
4179,xgboost,0.0,3,3
4180,xgboost,0.0,1,1
4181,xgboost,0.0,5,5
4182,xgboost,0.0,0,0
4183,xgboost,0.0,3,0
4184,xgboost,0.0,1,1
4185,xgboost,0.0,1,1
4186,xgboost,0.0,2,0
4187,xgboost,0.0,1,1
4188,xgboost,0.0,1,1
4189,xgboost,0.0,5,5
4190,xgboost,0.0,3,3
4191,xgboost,0.0,2,2
4192,xgboost,0.0,2,4
4193,xgboost,0.0,0,0
4194,xgboost,0.0,4,4
4195,xgboost,0.0,2,0
4196,xgboost,0.0,2,0
4197,xgboost,0.0,3,3
4198,xgboost,0.0,1,0
4199,xgboost,0.0,0,0
4200,xgboost,0.0,3,3
4201,xgboost,0.0,1,1
4202,xgboost,0.0,2,2
4203,xgboost,0.0,2,4
4204,xgboost,0.0,0,0
4205,xgboost,0.0,1,3
4206,xgboost,0.0,4,0
4207,xgboost,0.0,3,3
4208,xgboost,0.0,4,4
4209,xgboost,0.0,5,5
4210,xgboost,0.0,4,1
4211,xgboost,0.0,5,5
4212,xgboost,0.0,3,3
4213,xgboost,0.0,0,0
4214,xgboost,0.0,1,1
4215,xgboost,0.0,4,4
4216,xgboost,0.0,2,2
4217,xgboost,0.0,4,1
4218,xgboost,0.0,0,0
4219,xgboost,0.0,5,5
4220,xgboost,0.0,3,3
4221,xgboost,0.0,5,5
4222,xgboost,0.0,3,1
4223,xgboost,0.0,2,2
4224,xgboost,0.0,0,0
4225,xgboost,0.0,3,3
4226,xgboost,0.0,0,0
4227,xgboost,0.0,0,0
4228,xgboost,0.0,2,2
4229,xgboost,0.0,1,1
4230,xgboost,0.0,5,5
4231,xgboost,0.0,1,0
4232,xgboost,0.0,0,0
4233,xgboost,0.0,0,0
4234,xgboost,0.0,3,3
4235,xgboost,0.0,0,0
4236,xgboost,0.0,0,0
4237,xgboost,0.0,1,1
4238,xgboost,0.0,0,0
4239,xgboost,0.0,2,2
4240,xgboost,0.0,2,2
4241,xgboost,0.0,0,0
4242,xgboost,0.0,2,2
4243,xgboost,0.0,1,1
4244,xgboost,0.0,5,3
4245,xgboost,0.0,2,2
4246,xgboost,0.0,2,2
4247,xgboost,0.0,5,5
4248,xgboost,0.0,1,1
4249,xgboost,0.0,2,2
4250,xgboost,0.0,3,3
4251,xgboost,0.0,5,5
4252,xgboost,0.0,0,0
4253,xgboost,0.0,1,1
4254,xgboost,0.0,2,2
4255,xgboost,0.0,0,0
4256,xgboost,0.0,1,1
4257,xgboost,0.0,5,5
4258,xgboost,0.0,2,2
4259,xgboost,0.0,2,3
4260,xgboost,0.0,2,1
4261,xgboost,0.0,5,3
4262,xgboost,0.0,5,0
4263,xgboost,0.0,0,0
4264,xgboost,0.0,5,5
4265,xgboost,0.0,5,5
4266,xgboost,0.0,4,4
4267,xgboost,0.0,4,4
4268,xgboost,0.0,5,5
4269,xgboost,0.0,2,2
4270,xgboost,0.0,1,0
4271,xgboost,0.0,3,3
4272,xgboost,0.0,5,5
4273,xgboost,0.0,2,2
4274,xgboost,0.0,0,3
4275,xgboost,0.0,3,4
4276,xgboost,0.0,3,3
4277,xgboost,0.0,5,5
4278,xgboost,0.0,3,0
4279,xgboost,0.0,4,5
4280,xgboost,0.0,1,1
4281,xgboost,0.0,2,2
4282,xgboost,0.0,0,2
4283,xgboost,0.0,2,2
4284,xgboost,0.0,1,1
4285,xgboost,0.0,1,1
4286,xgboost,0.0,3,0
4287,xgboost,0.0,1,2
4288,xgboost,0.0,5,5
4289,xgboost,0.0,1,1
4290,xgboost,0.0,5,5
4291,xgboost,0.0,2,4
4292,xgboost,0.0,2,2
4293,xgboost,0.0,1,1
4294,xgboost,0.0,1,1
4295,xgboost,0.0,1,0
4296,xgboost,0.0,5,5
4297,xgboost,0.0,3,0
4298,xgboost,0.0,0,0
4299,xgboost,0.0,3,5
4300,xgboost,0.0,4,4
4301,xgboost,0.0,0,5
4302,xgboost,0.0,4,4
4303,xgboost,0.0,0,0
4304,xgboost,0.0,4,4
4305,xgboost,0.0,2,2
4306,xgboost,0.0,0,4
4307,xgboost,0.0,4,4
4308,xgboost,0.0,5,1
4309,xgboost,0.0,5,1
4310,xgboost,0.0,2,0
4311,xgboost,0.0,1,5
4312,xgboost,0.0,2,4
4313,xgboost,0.0,2,2
4314,xgboost,0.0,1,1
4315,xgboost,0.0,5,5
4316,xgboost,0.0,2,2
4317,xgboost,0.0,4,4
4318,xgboost,0.0,0,5
4319,xgboost,0.0,3,2
4320,xgboost,0.0,3,3
4321,xgboost,0.0,2,2
4322,xgboost,0.0,2,2
4323,xgboost,0.0,4,4
4324,xgboost,0.0,5,5
4325,xgboost,0.0,4,4
4326,xgboost,0.0,4,4
4327,xgboost,0.0,3,3
4328,xgboost,0.0,1,2
4329,xgboost,0.0,2,5
4330,xgboost,0.0,0,0
4331,xgboost,0.0,1,1
4332,xgboost,0.0,0,4
4333,xgboost,0.0,4,4
4334,xgboost,0.0,4,4
4335,xgboost,0.0,4,4
4336,xgboost,0.0,1,1
4337,xgboost,0.0,5,0
4338,xgboost,0.0,3,3
4339,xgboost,0.0,0,0
4340,xgboost,0.0,1,1
4341,xgboost,0.0,5,5
4342,xgboost,0.0,2,3
4343,xgboost,0.0,1,3
4344,xgboost,0.0,5,5
4345,xgboost,0.0,2,2
4346,xgboost,0.0,4,4
4347,xgboost,0.0,1,1
4348,xgboost,0.0,4,5
4349,xgboost,0.0,3,0
4350,xgboost,0.0,0,0
4351,xgboost,0.0,0,2
4352,xgboost,0.0,5,5
4353,xgboost,0.0,1,1
4354,xgboost,0.0,2,2
4355,xgboost,0.0,2,2
4356,xgboost,0.0,2,2
4357,xgboost,0.0,3,3
4358,xgboost,0.0,1,3
4359,xgboost,0.0,1,4
4360,xgboost,0.0,1,1
4361,xgboost,0.0,0,0
4362,xgboost,0.0,0,0
4363,xgboost,0.0,4,4
4364,xgboost,0.0,0,0
4365,xgboost,0.0,2,2
4366,xgboost,0.0,4,4
4367,xgboost,0.0,4,4
4368,xgboost,0.0,5,5
4369,xgboost,0.0,3,3
4370,xgboost,0.0,1,1
4371,xgboost,0.0,1,1
4372,xgboost,0.0,5,3
4373,xgboost,0.0,2,2
4374,xgboost,0.0,2,1
4375,xgboost,0.0,0,0
4376,xgboost,0.0,4,0
4377,xgboost,0.0,1,1
4378,xgboost,0.0,5,5
4379,xgboost,0.0,1,1
4380,xgboost,0.0,3,4
4381,xgboost,0.0,2,2
4382,xgboost,0.0,5,4
4383,xgboost,0.0,2,3
4384,xgboost,0.0,2,2
4385,xgboost,0.0,2,2
4386,xgboost,0.0,0,0
4387,xgboost,0.0,2,2
4388,xgboost,0.0,5,5
4389,xgboost,0.0,1,1
4390,xgboost,0.0,5,4
4391,xgboost,0.0,0,0
4392,xgboost,0.0,0,0
4393,xgboost,0.0,5,5
4394,xgboost,0.0,3,5
4395,xgboost,0.0,5,5
4396,xgboost,0.0,5,5
4397,xgboost,0.0,4,4
4398,xgboost,0.0,5,5
4399,xgboost,0.0,0,0
4400,xgboost,0.0,0,0
4401,xgboost,0.0,2,2
4402,xgboost,0.0,1,1
4403,xgboost,0.0,0,0
4404,xgboost,0.0,0,0
4405,xgboost,0.0,4,4
4406,xgboost,0.0,2,2
4407,xgboost,0.0,0,0
4408,xgboost,0.0,3,3
4409,xgboost,0.0,0,0
4410,xgboost,0.0,1,1
4411,xgboost,0.0,1,1
4412,xgboost,0.0,2,2
4413,xgboost,0.0,2,2
4414,xgboost,0.0,2,5
4415,xgboost,0.0,4,4
4416,xgboost,0.0,1,1
4417,xgboost,0.0,4,3
4418,xgboost,0.0,3,3
4419,xgboost,0.0,5,5
4420,xgboost,0.0,4,4
4421,xgboost,0.0,4,4
4422,xgboost,0.0,1,2
4423,xgboost,0.0,4,0
4424,xgboost,0.0,3,3
4425,xgboost,0.0,0,3
